"","x","y","span"
"261...561",0.876086956521739,2.00173040779493,0.2
"262...562",0.879264214046823,2.02068248794545,0.2
"263...563",0.882441471571906,2.03811115341155,0.2
"264...564",0.88561872909699,2.05368326562184,0.2
"265...565",0.888795986622074,2.06706568600492,0.2
"266...566",0.891973244147157,2.07792527598938,0.2
"267...567",0.895150501672241,2.08592889700383,0.2
"268...568",0.898327759197324,2.09074341047688,0.2
"269...569",0.901505016722408,2.09203567783711,0.2
"270...570",0.904682274247492,2.08947256051313,0.2
"271...571",0.907859531772575,2.08272091993355,0.2
"272...572",0.911036789297659,2.06764510045842,0.2
"273...573",0.914214046822742,2.03969106014117,0.2
"274...574",0.917391304347826,2.01219622100442,0.2
"275...575",0.92056856187291,1.99686711231871,0.2
"276...576",0.923745819397993,1.9854199317195,0.2
"277...577",0.926923076923077,1.97518657066169,0.2
"278...578",0.93010033444816,1.96605105579656,0.2
"279...579",0.933277591973244,1.95789741377539,0.2
"280...580",0.936454849498328,1.95060967124945,0.2
"281...581",0.939632107023411,1.94414614404151,0.2
"282...582",0.942809364548495,1.93877484134517,0.2
"283...583",0.945986622073579,1.93441787600491,0.2
"284...584",0.949163879598662,1.93093961520873,0.2
"285...585",0.952341137123746,1.92827813647278,0.2
"286...586",0.955518394648829,1.92650234383587,0.2
"287...587",0.958695652173913,1.92565706100628,0.2
"288...588",0.961872909698997,1.92578696036168,0.2
"289...589",0.96505016722408,1.92693671427976,0.2
"290...590",0.968227424749164,1.92915099513818,0.2
"291...591",0.971404682274247,1.93247447531463,0.2
"292...592",0.974581939799331,1.93695182718677,0.2
"293...593",0.977759197324415,1.94256677447308,0.2
"294...594",0.980936454849498,1.94923820543187,0.2
"295...595",0.984113712374582,1.95694362342501,0.2
"296...596",0.987290969899665,1.96566101852425,0.2
"297...597",0.990468227424749,NA,0.2
"298...598",0.993645484949833,NA,0.2
"299...599",0.996822742474916,NA,0.2
"300...600",1,NA,0.2
"1...601",0.05,NA,0.3
"2...602",0.0531772575250836,1.47897675235698,0.3
"3...603",0.0563545150501672,1.45760014022802,0.3
"4...604",0.0595317725752508,1.43724965414484,0.3
"5...605",0.0627090301003344,1.417427100595,0.3
"6...606",0.0658862876254181,1.39811457770477,0.3
"7...607",0.0690635451505017,1.37931188155057,0.3
"8...608",0.0722408026755853,1.36101880820885,0.3
"9...609",0.0754180602006689,1.34323515375605,0.3
"10...610",0.0785953177257525,1.3259607142686,0.3
"11...611",0.0817725752508361,1.30919528582294,0.3
"12...612",0.0849498327759197,1.29293866449551,0.3
"13...613",0.0881270903010034,1.27719919485083,0.3
"14...614",0.091304347826087,1.26206915232276,0.3
"15...615",0.0944816053511706,1.24756102290971,0.3
"16...616",0.0976588628762542,1.23365870685425,0.3
"17...617",0.100836120401338,1.22034610439895,0.3
"18...618",0.104013377926421,1.20760711578639,0.3
"19...619",0.107190635451505,1.19542564125914,0.3
"20...620",0.110367892976589,1.18378558105978,0.3
"21...621",0.113545150501672,1.17267083543087,0.3
"22...622",0.116722408026756,1.16206530461499,0.3
"23...623",0.119899665551839,1.15195288885472,0.3
"24...624",0.123076923076923,1.14231748839262,0.3
"25...625",0.126254180602007,1.13314300347127,0.3
"26...626",0.12943143812709,1.12441333433325,0.3
"27...627",0.132608695652174,1.11611238122113,0.3
"28...628",0.135785953177258,1.10822404437747,0.3
"29...629",0.138963210702341,1.10073222404486,0.3
"30...630",0.142140468227425,1.09362082046587,0.3
"31...631",0.145317725752508,1.08687373388307,0.3
"32...632",0.148494983277592,1.08047486453903,0.3
"33...633",0.151672240802676,1.07440811267634,0.3
"34...634",0.154849498327759,1.06865737853755,0.3
"35...635",0.158026755852843,1.06320656236525,0.3
"36...636",0.161204013377926,1.058039564402,0.3
"37...637",0.16438127090301,1.05314028489039,0.3
"38...638",0.167558528428094,1.04849262407298,0.3
"39...639",0.170735785953177,1.04408048219235,0.3
"40...640",0.173913043478261,1.03988775949107,0.3
"41...641",0.177090301003344,1.03589835621172,0.3
"42...642",0.180267558528428,1.0324370909772,0.3
"43...643",0.183444816053512,1.0303051593088,0.3
"44...644",0.186622073578595,1.02941163205217,0.3
"45...645",0.189799331103679,1.02961970485082,0.3
"46...646",0.192976588628763,1.03079257334826,0.3
"47...647",0.196153846153846,1.03279343318801,0.3
"48...648",0.19933110367893,1.03548548001358,0.3
"49...649",0.202508361204013,1.03873190946849,0.3
"50...650",0.205685618729097,1.04239591719625,0.3
"51...651",0.208862876254181,1.04634069884037,0.3
"52...652",0.212040133779264,1.05042945004437,0.3
"53...653",0.215217391304348,1.05452536645176,0.3
"54...654",0.218394648829431,1.05849164370605,0.3
"55...655",0.221571906354515,1.06219147745076,0.3
"56...656",0.224749163879599,1.0654880633294,0.3
"57...657",0.227926421404682,1.06824459698549,0.3
"58...658",0.231103678929766,1.07032427406253,0.3
"59...659",0.23428093645485,1.07159029020405,0.3
"60...660",0.237458193979933,1.07190584105355,0.3
"61...661",0.240635451505017,1.07115587324783,0.3
"62...662",0.2438127090301,1.06939874269734,0.3
"63...663",0.246989966555184,1.06676100420298,0.3
"64...664",0.250167224080268,1.06336922641595,0.3
"65...665",0.253344481605351,1.05934997798745,0.3
"66...666",0.256521739130435,1.05482982756869,0.3
"67...667",0.259698996655518,1.04993534381086,0.3
"68...668",0.262876254180602,1.04479309536518,0.3
"69...669",0.266053511705686,1.03952965088283,0.3
"70...670",0.269230769230769,1.03427157901504,0.3
"71...671",0.272408026755853,1.02914544841299,0.3
"72...672",0.275585284280936,1.0242778277279,0.3
"73...673",0.27876254180602,1.01979528561096,0.3
"74...674",0.281939799331104,1.01582439071337,0.3
"75...675",0.285117056856187,1.01249171168635,0.3
"76...676",0.288294314381271,1.00992381718108,0.3
"77...677",0.291471571906354,1.00824727584879,0.3
"78...678",0.294648829431438,1.00738396178615,0.3
"79...679",0.297826086956522,1.00665216492542,0.3
"80...680",0.301003344481605,1.00600962299949,0.3
"81...681",0.304180602006689,1.00548436326699,0.3
"82...682",0.307357859531773,1.00510441298657,0.3
"83...683",0.310535117056856,1.00489779941687,0.3
"84...684",0.31371237458194,1.00489254981652,0.3
"85...685",0.316889632107023,1.00511669144416,0.3
"86...686",0.320066889632107,1.00559825155844,0.3
"87...687",0.323244147157191,1.00636525741799,0.3
"88...688",0.326421404682274,1.00744573628145,0.3
"89...689",0.329598662207358,1.00886771540747,0.3
"90...690",0.332775919732441,1.01065922205467,0.3
"91...691",0.335953177257525,1.01284828348171,0.3
"92...692",0.339130434782609,1.01546292694722,0.3
"93...693",0.342307692307692,1.01848716715638,0.3
"94...694",0.345484949832776,1.02182179427469,0.3
"95...695",0.348662207357859,1.02545836760316,0.3
"96...696",0.351839464882943,1.02939354197363,0.3
"97...697",0.355016722408027,1.03362397221791,0.3
"98...698",0.35819397993311,1.03814631316783,0.3
"99...699",0.361371237458194,1.04295721965522,0.3
"100...700",0.364548494983278,1.0480533465119,0.3
"101...701",0.367725752508361,1.05343134856969,0.3
"102...702",0.370903010033445,1.05908788066042,0.3
"103...703",0.374080267558528,1.0650195976159,0.3
"104...704",0.377257525083612,1.07122315426797,0.3
"105...705",0.380434782608696,1.07776067741409,0.3
"106...706",0.383612040133779,1.08547731317541,0.3
"107...707",0.386789297658863,1.09447779786391,0.3
"108...708",0.389966555183946,1.10456228130166,0.3
"109...709",0.39314381270903,1.11553091331075,0.3
"110...710",0.396321070234114,1.12718384371323,0.3
"111...711",0.399498327759197,1.13932122233118,0.3
"112...712",0.402675585284281,1.15174319898669,0.3
"113...713",0.405852842809365,1.1642499235018,0.3
"114...714",0.409030100334448,1.17664154569862,0.3
"115...715",0.412207357859532,1.18871821539919,0.3
"116...716",0.415384615384615,1.2002800824256,0.3
"117...717",0.418561872909699,1.21112729659992,0.3
"118...718",0.421739130434783,1.22106000774423,0.3
"119...719",0.424916387959866,1.22987836568058,0.3
"120...720",0.42809364548495,1.23738252023107,0.3
"121...721",0.431270903010033,1.2437571488344,0.3
"122...722",0.434448160535117,1.24960447011646,0.3
"123...723",0.437625418060201,1.25498115685321,0.3
"124...724",0.440802675585284,1.25993332422317,0.3
"125...725",0.443979933110368,1.26450708740487,0.3
"126...726",0.447157190635451,1.26874856157682,0.3
"127...727",0.450334448160535,1.27270386191756,0.3
"128...728",0.453511705685619,1.2764191036056,0.3
"129...729",0.456688963210702,1.27994040181946,0.3
"130...730",0.459866220735786,1.28331387173768,0.3
"131...731",0.46304347826087,1.28658562853877,0.3
"132...732",0.466220735785953,1.28980178740125,0.3
"133...733",0.469397993311037,1.29300846350366,0.3
"134...734",0.47257525083612,1.2962517720245,0.3
"135...735",0.475752508361204,1.29957782814231,0.3
"136...736",0.478929765886288,1.30303274703561,0.3
"137...737",0.482107023411371,1.30666264388291,0.3
"138...738",0.485284280936455,1.31051363386275,0.3
"139...739",0.488461538461538,1.31463183215364,0.3
"140...740",0.491638795986622,1.31906335393412,0.3
"141...741",0.494816053511706,1.32385431438269,0.3
"142...742",0.497993311036789,1.32905082867789,0.3
"143...743",0.501170568561873,1.33469901199824,0.3
"144...744",0.504347826086956,1.34024450776648,0.3
"145...745",0.50752508361204,1.34511351255294,0.3
"146...746",0.510702341137124,1.34941371031182,0.3
"147...747",0.513879598662207,1.3532531580584,0.3
"148...748",0.517056856187291,1.35673991280798,0.3
"149...749",0.520234113712375,1.35998203157587,0.3
"150...750",0.523411371237458,1.36308757137736,0.3
"151...751",0.526588628762542,1.36616458922774,0.3
"152...752",0.529765886287625,1.36932114214233,0.3
"153...753",0.532943143812709,1.3726652871364,0.3
"154...754",0.536120401337793,1.37630508122527,0.3
"155...755",0.539297658862876,1.38034858142423,0.3
"156...756",0.54247491638796,1.38490384474858,0.3
"157...757",0.545652173913043,1.3904278989828,0.3
"158...758",0.548829431438127,1.39761474259267,0.3
"159...759",0.552006688963211,1.40630347736292,0.3
"160...760",0.555183946488294,1.41630647170908,0.3
"161...761",0.558361204013378,1.42743609404666,0.3
"162...762",0.561538461538462,1.43950471279119,0.3
"163...763",0.564715719063545,1.45232469635819,0.3
"164...764",0.567892976588629,1.46570841316317,0.3
"165...765",0.571070234113712,1.47946823162166,0.3
"166...766",0.574247491638796,1.49341652014919,0.3
"167...767",0.57742474916388,1.50736564716126,0.3
"168...768",0.580602006688963,1.52112798107341,0.3
"169...769",0.583779264214047,1.53451589030116,0.3
"170...770",0.58695652173913,1.54734174326002,0.3
"171...771",0.590133779264214,1.55941790836552,0.3
"172...772",0.593311036789298,1.57055675403318,0.3
"173...773",0.596488294314381,1.58057064867851,0.3
"174...774",0.599665551839465,1.58927196071705,0.3
"175...775",0.602842809364548,1.59647289366905,0.3
"176...776",0.606020066889632,1.60205105134208,0.3
"177...777",0.609197324414716,1.60616799582565,0.3
"178...778",0.612374581939799,1.60905503262024,0.3
"179...779",0.615551839464883,1.61094346722633,0.3
"180...780",0.618729096989967,1.6120646051444,0.3
"181...781",0.62190635451505,1.61264975187493,0.3
"182...782",0.625083612040134,1.6129302129184,0.3
"183...783",0.628260869565217,1.61313729377528,0.3
"184...784",0.631438127090301,1.61350229994606,0.3
"185...785",0.634615384615385,1.61425653693121,0.3
"186...786",0.637792642140468,1.61563131023121,0.3
"187...787",0.640969899665552,1.6170930462339,0.3
"188...788",0.644147157190635,1.61757869437882,0.3
"189...789",0.647324414715719,1.61719826018187,0.3
"190...790",0.650501672240803,1.61607812232995,0.3
"191...791",0.653678929765886,1.61434465950995,0.3
"192...792",0.65685618729097,1.61212425040874,0.3
"193...793",0.660033444816054,1.60954327371322,0.3
"194...794",0.663210702341137,1.60672810811027,0.3
"195...795",0.666387959866221,1.60380513228678,0.3
"196...796",0.669565217391304,1.60090072492963,0.3
"197...797",0.672742474916388,1.59814126472572,0.3
"198...798",0.675919732441472,1.59565313036192,0.3
"199...799",0.679096989966555,1.59356270052512,0.3
"200...800",0.682274247491639,1.59199635390221,0.3
"201...801",0.685451505016722,1.59108046918007,0.3
"202...802",0.688628762541806,1.5909414250456,0.3
"203...803",0.69180602006689,1.59170560018567,0.3
"204...804",0.694983277591973,1.59342595547085,0.3
"205...805",0.698160535117057,1.5959770679528,0.3
"206...806",0.70133779264214,1.59921891090681,0.3
"207...807",0.704515050167224,1.60301145890476,0.3
"208...808",0.707692307692308,1.60721468651854,0.3
"209...809",0.710869565217391,1.61168856832003,0.3
"210...810",0.714046822742475,1.61629307888113,0.3
"211...811",0.717224080267558,1.62088819277372,0.3
"212...812",0.720401337792642,1.62533388456968,0.3
"213...813",0.723578595317726,1.62949012884092,0.3
"214...814",0.726755852842809,1.63321690015931,0.3
"215...815",0.729933110367893,1.63637417309674,0.3
"216...816",0.733110367892977,1.6388219222251,0.3
"217...817",0.73628762541806,1.64056809619958,0.3
"218...818",0.739464882943144,1.6418385024376,0.3
"219...819",0.742642140468227,1.64275627616529,0.3
"220...820",0.745819397993311,1.64344352925077,0.3
"221...821",0.748996655518395,1.64402237356215,0.3
"222...822",0.752173913043478,1.64461492096755,0.3
"223...823",0.755351170568562,1.64534328333507,0.3
"224...824",0.758528428093646,1.64632957253284,0.3
"225...825",0.761705685618729,1.64769590042896,0.3
"226...826",0.764882943143813,1.64956437889155,0.3
"227...827",0.768060200668896,1.65205711978872,0.3
"228...828",0.77123745819398,1.65529623498859,0.3
"229...829",0.774414715719064,1.65915265861393,0.3
"230...830",0.777591973244147,1.66330156283,0.3
"231...831",0.780769230769231,1.66773492627327,0.3
"232...832",0.783946488294314,1.67244786467882,0.3
"233...833",0.787123745819398,1.67743549378175,0.3
"234...834",0.790301003344482,1.68269292931713,0.3
"235...835",0.793478260869565,1.68821528702007,0.3
"236...836",0.796655518394649,1.69399768262565,0.3
"237...837",0.799832775919732,1.70003523186897,0.3
"238...838",0.803010033444816,1.70632305048511,0.3
"239...839",0.8061872909699,1.71285625420916,0.3
"240...840",0.809364548494983,1.71962995877622,0.3
"241...841",0.812541806020067,1.72663927992138,0.3
"242...842",0.81571906354515,1.73387933337973,0.3
"243...843",0.818896321070234,1.74134523488635,0.3
"244...844",0.822073578595318,1.74903210017635,0.3
"245...845",0.825250836120401,1.7569350449848,0.3
"246...846",0.828428093645485,1.7650491850468,0.3
"247...847",0.831605351170569,1.77336963609744,0.3
"248...848",0.834782608695652,1.78189151387181,0.3
"249...849",0.837959866220736,1.79173373411032,0.3
"250...850",0.841137123745819,1.80954140753031,0.3
"251...851",0.844314381270903,1.82425617851657,0.3
"252...852",0.847491638795987,1.833284099034,0.3
"253...853",0.85066889632107,1.8427442174951,0.3
"254...854",0.853846153846154,1.85256401093907,0.3
"255...855",0.857023411371237,1.86267095640508,0.3
"256...856",0.860200668896321,1.87299253093233,0.3
"257...857",0.863377926421405,1.88345621156001,0.3
"258...858",0.866555183946488,1.89398947532731,0.3
"259...859",0.869732441471572,1.9045197992734,0.3
"260...860",0.872909698996655,1.9149746604375,0.3
"261...861",0.876086956521739,1.92528153585877,0.3
"262...862",0.879264214046823,1.93536790257642,0.3
"263...863",0.882441471571906,1.94516123762962,0.3
"264...864",0.88561872909699,1.95458901805757,0.3
"265...865",0.888795986622074,1.96357872089946,0.3
"266...866",0.891973244147157,1.97205782319447,0.3
"267...867",0.895150501672241,1.9799538019818,0.3
"268...868",0.898327759197324,1.98719413430063,0.3
"269...869",0.901505016722408,1.99370629719016,0.3
"270...870",0.904682274247492,1.99941776768956,0.3
"271...871",0.907859531772575,2.00425602283803,0.3
"272...872",0.911036789297659,2.00814853967476,0.3
"273...873",0.914214046822742,2.01102279523894,0.3
"274...874",0.917391304347826,2.01280626656975,0.3
"275...875",0.92056856187291,2.0135019020222,0.3
"276...876",0.923745819397993,2.01356684648491,0.3
"277...877",0.926923076923077,2.01308594695146,0.3
"278...878",0.93010033444816,2.01205344846828,0.3
"279...879",0.933277591973244,2.01046359608186,0.3
"280...880",0.936454849498328,2.00831063483864,0.3
"281...881",0.939632107023411,2.00558880978509,0.3
"282...882",0.942809364548495,2.00229236596767,0.3
"283...883",0.945986622073579,1.99841554843284,0.3
"284...884",0.949163879598662,1.99395260222705,0.3
"285...885",0.952341137123746,1.98892706092436,0.3
"286...886",0.955518394648829,1.98337331880366,0.3
"287...887",0.958695652173913,1.97729221439092,0.3
"288...888",0.961872909698997,1.97068449465491,0.3
"289...889",0.96505016722408,1.96355090656439,0.3
"290...890",0.968227424749164,1.95589219708809,0.3
"291...891",0.971404682274247,1.94770911319479,0.3
"292...892",0.974581939799331,1.93900240185323,0.3
"293...893",0.977759197324415,1.92977281003217,0.3
"294...894",0.980936454849498,1.92002108470036,0.3
"295...895",0.984113712374582,1.90974797282656,0.3
"296...896",0.987290969899665,1.89895422137951,0.3
"297...897",0.990468227424749,NA,0.3
"298...898",0.993645484949833,NA,0.3
"299...899",0.996822742474916,NA,0.3
"300...900",1,NA,0.3
"1...901",0.05,NA,0.4
"2...902",0.0531772575250836,1.44530716620053,0.4
"3...903",0.0563545150501672,1.43036444389146,0.4
"4...904",0.0595317725752508,1.41566573662472,0.4
"5...905",0.0627090301003344,1.40121984272611,0.4
"6...906",0.0658862876254181,1.38703556052149,0.4
"7...907",0.0690635451505017,1.37312168833669,0.4
"8...908",0.0722408026755853,1.35948702449754,0.4
"9...909",0.0754180602006689,1.34614036732987,0.4
"10...910",0.0785953177257525,1.33309051515953,0.4
"11...911",0.0817725752508361,1.32034626631234,0.4
"12...912",0.0849498327759197,1.30791641911414,0.4
"13...913",0.0881270903010034,1.29580760992366,0.4
"14...914",0.091304347826087,1.28400006934386,0.4
"15...915",0.0944816053511706,1.27248369338775,0.4
"16...916",0.0976588628762542,1.26125445001943,0.4
"17...917",0.100836120401338,1.25030830720301,0.4
"18...918",0.104013377926421,1.23964123290258,0.4
"19...919",0.107190635451505,1.22924919508226,0.4
"20...920",0.110367892976589,1.21912816170615,0.4
"21...921",0.113545150501672,1.20927410073835,0.4
"22...922",0.116722408026756,1.19968298014296,0.4
"23...923",0.119899665551839,1.19035076788409,0.4
"24...924",0.123076923076923,1.18127343192585,0.4
"25...925",0.126254180602007,1.17244694023233,0.4
"26...926",0.12943143812709,1.16386726076764,0.4
"27...927",0.132608695652174,1.15553036149589,0.4
"28...928",0.135785953177258,1.14743221038118,0.4
"29...929",0.138963210702341,1.13956877538761,0.4
"30...930",0.142140468227425,1.13193602447928,0.4
"31...931",0.145317725752508,1.12452992562031,0.4
"32...932",0.148494983277592,1.11734644677479,0.4
"33...933",0.151672240802676,1.11038155590683,0.4
"34...934",0.154849498327759,1.10363122098053,0.4
"35...935",0.158026755852843,1.09709140996,0.4
"36...936",0.161204013377926,1.09075809080933,0.4
"37...937",0.16438127090301,1.08462723149264,0.4
"38...938",0.167558528428094,1.07869479997403,0.4
"39...939",0.170735785953177,1.0729567642176,0.4
"40...940",0.173913043478261,1.06740909218745,0.4
"41...941",0.177090301003344,1.0620477518477,0.4
"42...942",0.180267558528428,1.05699989118236,0.4
"43...943",0.183444816053512,1.05257712281661,0.4
"44...944",0.186622073578595,1.04874891192798,0.4
"45...945",0.189799331103679,1.04546709882852,0.4
"46...946",0.192976588628763,1.04268352383028,0.4
"47...947",0.196153846153846,1.04035002724529,0.4
"48...948",0.19933110367893,1.03841844938562,0.4
"49...949",0.202508361204013,1.03684063056329,0.4
"50...950",0.205685618729097,1.03556841109037,0.4
"51...951",0.208862876254181,1.03455363127889,0.4
"52...952",0.212040133779264,1.0337481314409,0.4
"53...953",0.215217391304348,1.03310375188846,0.4
"54...954",0.218394648829431,1.0325723329336,0.4
"55...955",0.221571906354515,1.03210571488837,0.4
"56...956",0.224749163879599,1.03165573806482,0.4
"57...957",0.227926421404682,1.031174242775,0.4
"58...958",0.231103678929766,1.03061306933095,0.4
"59...959",0.23428093645485,1.02992405804472,0.4
"60...960",0.237458193979933,1.02905904922836,0.4
"61...961",0.240635451505017,1.02818843159926,0.4
"62...962",0.2438127090301,1.02752715515242,0.4
"63...963",0.246989966555184,1.02706008318827,0.4
"64...964",0.250167224080268,1.02677193065224,0.4
"65...965",0.253344481605351,1.02664741248978,0.4
"66...966",0.256521739130435,1.02667124364632,0.4
"67...967",0.259698996655518,1.02682813906729,0.4
"68...968",0.262876254180602,1.02710281369815,0.4
"69...969",0.266053511705686,1.02747998248431,0.4
"70...970",0.269230769230769,1.02794436037123,0.4
"71...971",0.272408026755853,1.02848066230433,0.4
"72...972",0.275585284280936,1.02907360322906,0.4
"73...973",0.27876254180602,1.02970789809085,0.4
"74...974",0.281939799331104,1.03036826183515,0.4
"75...975",0.285117056856187,1.03103940940737,0.4
"76...976",0.288294314381271,1.03170605575297,0.4
"77...977",0.291471571906354,1.03235291581739,0.4
"78...978",0.294648829431438,1.03300476495797,0.4
"79...979",0.297826086956522,1.03380259670106,0.4
"80...980",0.301003344481605,1.03475994166816,0.4
"81...981",0.304180602006689,1.03587647380309,0.4
"82...982",0.307357859531773,1.03715186704964,0.4
"83...983",0.310535117056856,1.03858579535163,0.4
"84...984",0.31371237458194,1.04017793265286,0.4
"85...985",0.316889632107023,1.04192795289713,0.4
"86...986",0.320066889632107,1.04383553002825,0.4
"87...987",0.323244147157191,1.04590033799002,0.4
"88...988",0.326421404682274,1.04812205072626,0.4
"89...989",0.329598662207358,1.05050034218076,0.4
"90...990",0.332775919732441,1.05303488629733,0.4
"91...991",0.335953177257525,1.05572535701978,0.4
"92...992",0.339130434782609,1.05857142829191,0.4
"93...993",0.342307692307692,1.06157277405753,0.4
"94...994",0.345484949832776,1.06472906826043,0.4
"95...995",0.348662207357859,1.06803998484444,0.4
"96...996",0.351839464882943,1.07150519775335,0.4
"97...997",0.355016722408027,1.07512438093097,0.4
"98...998",0.35819397993311,1.0788972083211,0.4
"99...999",0.361371237458194,1.08282335386754,0.4
"100...1000",0.364548494983278,1.08690249151412,0.4
"101...1001",0.367725752508361,1.09113429520462,0.4
"102...1002",0.370903010033445,1.09551843888286,0.4
"103...1003",0.374080267558528,1.10005459649263,0.4
"104...1004",0.377257525083612,1.10474244197776,0.4
"105...1005",0.380434782608696,1.10960553902108,0.4
"106...1006",0.383612040133779,1.11495202866089,0.4
"107...1007",0.386789297658863,1.12081742642443,0.4
"108...1008",0.389966555183946,1.12712581071418,0.4
"109...1009",0.39314381270903,1.13380125993262,0.4
"110...1010",0.396321070234114,1.14076785248222,0.4
"111...1011",0.399498327759197,1.14794966676548,0.4
"112...1012",0.402675585284281,1.15527078118487,0.4
"113...1013",0.405852842809365,1.16265527414288,0.4
"114...1014",0.409030100334448,1.17002722404198,0.4
"115...1015",0.412207357859532,1.17731070928466,0.4
"116...1016",0.415384615384615,1.1844298082734,0.4
"117...1017",0.418561872909699,1.19130859941068,0.4
"118...1018",0.421739130434783,1.19787116109899,0.4
"119...1019",0.424916387959866,1.20404157174079,0.4
"120...1020",0.42809364548495,1.20974390973859,0.4
"121...1021",0.431270903010033,1.21513527261284,0.4
"122...1022",0.434448160535117,1.22058255606391,0.4
"123...1023",0.437625418060201,1.22609001380922,0.4
"124...1024",0.440802675585284,1.23165522919485,0.4
"125...1025",0.443979933110368,1.2372757855669,0.4
"126...1026",0.447157190635451,1.24294926627146,0.4
"127...1027",0.450334448160535,1.24867325465461,0.4
"128...1028",0.453511705685619,1.25444533406245,0.4
"129...1029",0.456688963210702,1.26026308784106,0.4
"130...1030",0.459866220735786,1.26612409933655,0.4
"131...1031",0.46304347826087,1.27202595189499,0.4
"132...1032",0.466220735785953,1.27796622886248,0.4
"133...1033",0.469397993311037,1.28394251358511,0.4
"134...1034",0.47257525083612,1.28995238940897,0.4
"135...1035",0.475752508361204,1.29599343968015,0.4
"136...1036",0.478929765886288,1.30206324774475,0.4
"137...1037",0.482107023411371,1.30815939694884,0.4
"138...1038",0.485284280936455,1.31427947063852,0.4
"139...1039",0.488461538461538,1.32042105215989,0.4
"140...1040",0.491638795986622,1.32658172485902,0.4
"141...1041",0.494816053511706,1.33275907208202,0.4
"142...1042",0.497993311036789,1.33895067717498,0.4
"143...1043",0.501170568561873,1.34515412348397,0.4
"144...1044",0.504347826086956,1.35143282711592,0.4
"145...1045",0.50752508361204,1.35783657060967,0.4
"146...1046",0.510702341137124,1.36433196005936,0.4
"147...1047",0.513879598662207,1.37088555830772,0.4
"148...1048",0.517056856187291,1.3774639281975,0.4
"149...1049",0.520234113712375,1.38403363257144,0.4
"150...1050",0.523411371237458,1.39056123427228,0.4
"151...1051",0.526588628762542,1.39701329614277,0.4
"152...1052",0.529765886287625,1.40335638102565,0.4
"153...1053",0.532943143812709,1.40955705176366,0.4
"154...1054",0.536120401337793,1.41558187119955,0.4
"155...1055",0.539297658862876,1.42139740217606,0.4
"156...1056",0.54247491638796,1.42697020753594,0.4
"157...1057",0.545652173913043,1.43239458535952,0.4
"158...1058",0.548829431438127,1.43792150933698,0.4
"159...1059",0.552006688963211,1.44354905322507,0.4
"160...1060",0.555183946488294,1.44926646484396,0.4
"161...1061",0.558361204013378,1.45506299201383,0.4
"162...1062",0.561538461538462,1.46092788255485,0.4
"163...1063",0.564715719063545,1.46685038428721,0.4
"164...1064",0.567892976588629,1.47281974503107,0.4
"165...1065",0.571070234113712,1.47882521260661,0.4
"166...1066",0.574247491638796,1.48485603483402,0.4
"167...1067",0.57742474916388,1.49090145953346,0.4
"168...1068",0.580602006688963,1.49695073452512,0.4
"169...1069",0.583779264214047,1.50299310762916,0.4
"170...1070",0.58695652173913,1.50901782666578,0.4
"171...1071",0.590133779264214,1.51501413945513,0.4
"172...1072",0.593311036789298,1.52097129381741,0.4
"173...1073",0.596488294314381,1.52687853757278,0.4
"174...1074",0.599665551839465,1.53272511854143,0.4
"175...1075",0.602842809364548,1.53850028454353,0.4
"176...1076",0.606020066889632,1.54419328339925,0.4
"177...1077",0.609197324414716,1.54979336292878,0.4
"178...1078",0.612374581939799,1.55528977095228,0.4
"179...1079",0.615551839464883,1.56067175528995,0.4
"180...1080",0.618729096989967,1.56592856376194,0.4
"181...1081",0.62190635451505,1.57104944418845,0.4
"182...1082",0.625083612040134,1.57602364438964,0.4
"183...1083",0.628260869565217,1.58084041218569,0.4
"184...1084",0.631438127090301,1.58548899539678,0.4
"185...1085",0.634615384615385,1.58995864184309,0.4
"186...1086",0.637792642140468,1.59423859934479,0.4
"187...1087",0.640969899665552,1.5981210520413,0.4
"188...1088",0.644147157190635,1.60132568006434,0.4
"189...1089",0.647324414715719,1.60391967322633,0.4
"190...1090",0.650501672240803,1.60597474159397,0.4
"191...1091",0.653678929765886,1.60756259523395,0.4
"192...1092",0.65685618729097,1.60875494421296,0.4
"193...1093",0.660033444816054,1.6096234985977,0.4
"194...1094",0.663210702341137,1.61023996845487,0.4
"195...1095",0.666387959866221,1.61067606385115,0.4
"196...1096",0.669565217391304,1.61100349485324,0.4
"197...1097",0.672742474916388,1.61129397152783,0.4
"198...1098",0.675919732441472,1.61161920394162,0.4
"199...1099",0.679096989966555,1.61205090216129,0.4
"200...1100",0.682274247491639,1.61266077625355,0.4
"201...1101",0.685451505016722,1.61352053628509,0.4
"202...1102",0.688628762541806,1.61470189232259,0.4
"203...1103",0.69180602006689,1.61627655443275,0.4
"204...1104",0.694983277591973,1.61758373780204,0.4
"205...1105",0.698160535117057,1.61800848129396,0.4
"206...1106",0.70133779264214,1.6177209810693,0.4
"207...1107",0.704515050167224,1.6168914660863,0.4
"208...1108",0.707692307692308,1.61569016530316,0.4
"209...1109",0.710869565217391,1.61428730767812,0.4
"210...1110",0.714046822742475,1.6128531221694,0.4
"211...1111",0.717224080267558,1.61155783773521,0.4
"212...1112",0.720401337792642,1.61057168333379,0.4
"213...1113",0.723578595317726,1.61006488792334,0.4
"214...1114",0.726755852842809,1.61020768046211,0.4
"215...1115",0.729933110367893,1.6111702899083,0.4
"216...1116",0.733110367892977,1.61312294522014,0.4
